AirSystems,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Cooling,,,,Heating,,,Fan/Ventilation,,,Controls,,,,,,,,,,
BaseVAVBox CoilHtg-9,HotWater,New,- specify -,BaseAirSys5,1,Thermal Zone: F1 Retail SE,52272.9,52272.9,BaseHWPriSupSeg,BaseHWPriRetSeg,2.61265,UNDEFINED,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,1.25
BaseVAVBox CoilHtg-10,HotWater,New,- specify -,BaseAirSys5,1,Thermal Zone: F1 Retail SW,77463.3,77463.3,BaseHWPriSupSeg,BaseHWPriRetSeg,3.8717,UNDEFINED,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,1.25
BaseVAVBox CoilHtg-11,HotWater,New,- specify -,BaseAirSys5-2,3,Thermal Zone: F2-4 Corridor,42646,42646,BaseHWPriSupSeg,BaseHWPriRetSeg,2.13149,UNDEFINED,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,1.25
BaseVAVBox CoilHtg-12,HotWater,New,- specify -,BaseAirSys5-3,1,Thermal Zone: F5 Corridor,65741.8,65741.8,BaseHWPriSupSeg,BaseHWPriRetSeg,3.28584,UNDEFINED,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,-99996,1.25
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Fans,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Relationships,,,Capacity,,,Power,,,,Motor,,,,,,,,,,
Name,Control Method,Status,Class,Cent Type,System,System Qty,Zone,Maximum,Minimum,Efficiency,Modeling Method,Brake HP,Total Static,Power Index,Nameplate HP,Position,Efficiency,,,,,,,,
,,,,,,(#),,(cfm),(cfm),,,(hp),(inH2O),(W/cfm),( hp),,,,,,,,,,
BaseSys5 Fan,VariableSpeedDrive,New,Centrifugal,AirFoil,BaseAirSys5,1,UNDEFINED,19012.7,5609.06,0.65,BrakeHorsePower,24.7165,5.36197,1.03556,25,InAirStream,0.936,,,,,,,,
BaseSys5 Fan-2,VariableSpeedDrive,New,Centrifugal,AirFoil,BaseAirSys5-2,3,UNDEFINED,1715.45,402.75,0.65,BrakeHorsePower,2.23009,5.36197,1.08299,3,InAirStream,0.895,,,,,,,,
BaseSys5 Fan-3,VariableSpeedDrive,New,Centrifugal,AirFoil,BaseAirSys5-3,1,UNDEFINED,1606.65,402.75,0.65,BrakeHorsePower,2.08865,5.36197,1.08299,3,InAirStream,0.895,,,,,,,,
BaseSys1 Fan,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1,3,Thermal Zone: F2-4 1-Bed Core N,309.898,-99996,0.5,BrakeHorsePower,0.124379,1.2734,0.35,0.125,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-2,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-2,6,Thermal Zone: F2-4 1-Bed Core West,321.808,-99996,0.5,BrakeHorsePower,0.129159,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-3,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-3,6,Thermal Zone: F2-4 1-Bed Core East,362.284,-99996,0.5,BrakeHorsePower,0.145405,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-4,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-4,15,Thermal Zone: F2-4 1-Bed North,234.736,-99996,0.5,BrakeHorsePower,0.0942123,1.2734,0.35,0.125,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-5,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-5,6,Thermal Zone: F2-4 2-Bed Core NE-NW,305.145,-99996,0.5,BrakeHorsePower,0.122471,1.2734,0.35,0.125,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-6,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-6,9,Thermal Zone: F2-4 2-Bed East,478.037,-99996,0.5,BrakeHorsePower,0.191862,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-7,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-7,9,Thermal Zone: F2-4 2-Bed West,545.534,-99996,0.5,BrakeHorsePower,0.218953,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-8,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-8,3,Thermal Zone: F2-4 3-Bed NE,645.242,-99996,0.5,BrakeHorsePower,0.258971,1.2734,0.35,0.5,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-9,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-9,3,Thermal Zone: F2-4 3-Bed NW,734.578,-99996,0.5,BrakeHorsePower,0.294826,1.2734,0.35,0.5,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-10,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-10,3,Thermal Zone: F2-4 Studio SE,408.568,-99996,0.5,BrakeHorsePower,0.163981,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-11,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-11,3,Thermal Zone: F2-4 Studio SW,378.929,-99996,0.5,BrakeHorsePower,0.152085,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-12,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-12,1,Thermal Zone: F5 1-Bed Core N,363.147,-99996,0.5,BrakeHorsePower,0.145751,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-13,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-13,2,Thermal Zone: F5 1-Bed Core West,375.797,-99996,0.5,BrakeHorsePower,0.150828,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-14,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-14,2,Thermal Zone: F5 1-Bed Core East,440.254,-99996,0.5,BrakeHorsePower,0.176698,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-15,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-15,5,Thermal Zone: F5 1-Bed North,322.784,-99996,0.5,BrakeHorsePower,0.129551,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-16,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-16,2,Thermal Zone: F5 2-Bed Core NE-NW,396.227,-99996,0.5,BrakeHorsePower,0.159027,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-17,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-17,3,Thermal Zone: F5 2-Bed East,532.956,-99996,0.5,BrakeHorsePower,0.213904,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-18,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-18,3,Thermal Zone: F5 2-Bed West,627.674,-99996,0.5,BrakeHorsePower,0.25192,1.2734,0.35,0.5,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-19,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-19,1,Thermal Zone: F5 3-Bed NE,716.496,-99996,0.5,BrakeHorsePower,0.287569,1.2734,0.35,0.5,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-20,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-20,1,Thermal Zone: F5 3-Bed NW,850.977,-99996,0.5,BrakeHorsePower,0.341544,1.2734,0.35,0.5,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-21,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-21,1,Thermal Zone: F5 Studio SE,439.852,-99996,0.5,BrakeHorsePower,0.176537,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
BaseSys1 Fan-22,ConstantVolume,New,Centrifugal,AirFoil,BaseZnSys1-22,1,Thermal Zone: F5 Studio SW,412.7,-99996,0.5,BrakeHorsePower,0.165639,1.2734,0.35,0.25,InAirStream,0.855,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Outside Air Control,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Relationships,,Control,,,,,,,,,,,,,,,,,,,
Name,Control,Status,Design OA,Name,System Count,Econo Integration,Max OA Ratio,High DB Lockout,Low DB Lockout,High Enthalpy Lockout,OA Schedule Method,Delay,Schedule Name,,,,,,,,,,,,
,,,(cfm),,(#),,,(F),(F),(Btu/lb),,( hrs),,,,,,,,,,,,,
BaseSys5 OACtrl,DifferentialDryBulb,New,-99996,BaseAirSys5,1,Integrated,1,-99996,-99996,-99996,FollowHVACAvailability,0,NONE,,,,,,,,,,,,
BaseSys5 OACtrl-2,NoEconomizer,New,-99996,BaseAirSys5-2,3,UNDEFINED,-99996,-99996,-99996,-99996,FollowHVACAvailability,0,NONE,,,,,,,,,,,,
BaseSys5 OACtrl-3,NoEconomizer,New,-99996,BaseAirSys5-3,1,UNDEFINED,-99996,-99996,-99996,-99996,FollowHVACAvailability,0,NONE,,,,,,,,,,,,
