16,4,Row/Col hourly results data begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hourly Results of CEC Compliance Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ruleset:,,BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,14,4.41167,0,1.85033,0,0.0223809,0,1.15186,2.1369,6.39848,0.0479745,-58.7746,0,-42.755,0,0,0,0,0.557647,0,0,0.143154,0,0,0.700801,0,0,0,0,0,0,0,0,0,0,0,17.3033,311.54,0,0,0.004509
4,26,15,4.28056,0,1.85033,0,0.0223809,0,1.27232,2.37194,6.6927,0.0523359,-49.908,0,-33.3654,0,0,0,0,0.380354,0,0,0.0725424,0,0,0.452896,0,0,0,0,0,0,0,0,0,0,0,17.3508,311.54,0,0,0.004509
4,26,16,4.01577,0,1.85033,0,0.0223809,0,1.39278,2.18406,7.38344,0.0828652,-36.4015,0,-19.4699,0,0,0,0,1.12735,0,0,0.174088,0,0,1.30144,0,0,0,0,0,0,0,0,0,0,0,17.7232,311.54,0,0,0.004509
4,26,17,3.83323,0,1.85033,0,0.0223809,0,1.68167,4.25758,8.14323,0.16573,-19.4531,0,0.501043,0,0,0,0,0.751122,0,0,0.148285,0,0,0.899407,0,0,0,0,0,0,0,0,0,0,0,17.7584,311.54,0,0,0.004509
4,26,18,4.02343,0,1.85033,0,0.0223809,0,2.61294,3.20938,8.64666,0.209344,-4.30261,0,16.2719,0,0,0,0,0.989621,0,0,0.291671,0,0,1.28129,0,0,0,0,0,0,0,0,0,0,0,21.2016,311.54,0,4.26E-05,0.004509
4,26,19,4.41182,0,1.85033,0,0.0223809,0,3.38368,2.79829,8.943,0.26168,-0.810481,0,20.8607,0,0,0,0,0.748231,0,0,0.23085,0,0,0.979081,0,0,0,0,0,0,0,0,0,0,0,23.9396,311.54,0,8.63E-05,0.004509
4,26,20,6.02853,0,1.85033,0,0.0223809,0,3.28731,5.38879,9.24947,0.36199,0,0,26.1888,0,0,0,0,1.19095,0,0,0.10943,0,0,1.30038,0,0,0,0,0,0,0,0,0,0,0,23.9216,311.54,0,8.65E-05,0.004509
4,26,21,7.18059,0,1.85033,0,0.0223809,0,2.87774,5.02587,9.18954,0.427409,0,0,26.5739,0,0,0,0,0.957463,0,0,0.259049,0,0,1.21651,0,0,0,0,0,0,0,0,0,0,0,23.9234,311.54,0,8.64E-05,0.004509
4,26,22,3.03441,0,1.85033,0,0.0223809,0,1.71551,2.38414,7.94317,0.370712,0,0,17.3207,0.625486,0,0,0,0.152795,0,0,0.383323,0,0,1.1616,0,0,0,0,0,0,0,0,0,0,0,23.8935,311.54,0,8.49E-05,0.004509
4,26,23,9.79562,0,1.85033,0,0.0223809,0,1.13731,3.36518,6.78877,0.257318,0,0,23.2169,0,0,0,0,0.313937,0,0,0.005334,0,0,0.319271,0,0,0,0,0,0,0,0,0,0,0,23.8911,311.54,0,8.44E-05,0.004509
4,26,24,10.9278,0,1.85033,0,0.0223809,0,0.751841,2.18743,5.58461,0.200621,0,0,21.525,0,0,0,0,0.346703,0,0,0.005334,0,0,0.352037,0,0,0,0,0,0,0,0,0,0,0,23.857,311.54,0,8.44E-05,0.004509
4,27,1,11.8363,0,1.85033,0,0.0223809,0,0.655475,1.85951,5.0835,0.200621,0,0,21.5081,0,0,0,0,0.109781,0,0,0.158299,0,0,0.26808,0,0,0,0,0,0,0,0,0,0,0,23.4013,311.54,0,7.78E-05,0.004509
4,27,2,0.705346,0,1.85033,0,0.0223809,0,0.559106,1.55075,4.88892,0.200621,0,0,9.77746,0,0,0,0,0.104884,0,0,0.0042672,0,0,0.109151,0,0,0,0,0,0,0,0,0,0,0,23.4033,311.54,0,7.78E-05,0.004509
4,27,3,0.756783,0,1.85033,0,0.0223809,0,0.607289,1.52174,4.85785,0.200621,0,0,9.817,0,0,0,0,0.107521,0,0,0.0042672,0,0,0.111788,0,0,0,0,0,0,0,0,0,0,0,23.4053,311.54,0,7.78E-05,0.004509
4,27,4,15.9272,0,1.85033,0,0.0223809,0,0.703658,1.51197,4.64267,0.200621,0,0,24.8588,0,0,0,0,0.112641,0,0,0.0042672,0,0,0.116908,0,0,0,0,0,0,0,0,0,0,0,23.3946,311.54,0,7.78E-05,0.004509
4,27,5,77.2943,0,1.85033,0,0.0223809,0,1.09533,1.57116,5.02459,0.161369,0,0,87.0194,0,0,0,0,0.261776,0,0,0.0149352,0,0,0.276711,0,0,0,0,0,0,0,0,0,0,0,23.4001,311.54,0,7.79E-05,0.004509
4,27,6,30.6286,0,1.85033,0,0.0223809,0,1.58066,1.80292,5.89036,0.152647,-1.65078,0,40.2771,0,0,0,0,0.604174,0,0,0.0202692,0,0,0.624443,0,0,0,0,0,0,0,0,0,0,0,23.4041,311.54,0,7.79E-05,0.004509
4,27,7,28.0093,0,1.85033,0,0.0223809,0,2.1925,3.04445,6.59481,0.148285,-13.5483,0,28.3137,0,0,0,0,1.25604,0,0,0.02667,0,0,1.28271,0,0,0,0,0,0,0,0,0,0,0,23.1134,311.54,0,7.33E-05,0.004509
4,27,8,11.7474,0,1.85033,0,0.0223809,0,3.14607,2.88754,6.77623,0.143924,-31.7802,0,-5.20628,0,0,0,0,1.0113,0,0,0.33576,0,0,1.34706,0,0,0,0,0,0,0,0,0,0,0,18.6577,311.54,0,8.82E-06,0.004509
4,27,9,8.77281,0,1.85033,0,0.0223809,0,3.30695,3.45741,6.83743,0.122117,-47.8312,0,-23.4618,0,0,0,0,0.915457,0,0,0.17397,0,0,1.08943,0,0,0,0,0,0,0,0,0,0,0,17.6926,311.54,0,0,0.004509
4,27,10,7.03456,0,1.85033,0,0.0223809,0,3.25876,4.18504,6.89552,0.0959493,-59.1495,0,-35.8069,0,0,0,0,0.689128,0,0,0.417291,0,0,1.10642,0,0,0,0,0,0,0,0,0,0,0,17.5988,311.54,0,0,0.004509
4,27,11,5.75953,0,1.85033,0,0.0223809,0,3.21058,2.57315,6.89552,0.06542,-57.7289,0,-37.352,0,0,0,0,0.592283,0,0,0.448481,0,0,1.04076,0,0,0,0,0,0,0,0,0,0,0,17.8294,311.54,0,0,0.004509
4,27,12,5.08666,0,1.85033,0,0.0223809,0,3.11421,2.45586,6.92474,0.0523359,-60.7304,0,-41.2238,0,0,0,0,0.57585,0,0,0.0756016,0,0,0.651452,0,0,0,0,0,0,0,0,0,0,0,17.6493,311.54,0,0,0.004509
4,27,13,2.38387,0,1.85033,0,0.0223809,0,3.11421,2.76722,7.03848,0.0479745,-56.1706,0,-38.9461,0,0,0,0,0.47301,0,0,0.199768,0,0,0.672778,0,0,0,0,0,0,0,0,0,0,0,17.6565,311.54,0,0,0.004509
4,27,14,2.07912,0,1.85033,0,0.0223809,0,3.11421,2.15507,7.22078,0.0479745,-50.7309,0,-34.2411,0,0,0,0,1.63359,0,0,0.255747,0,0,1.88934,0,0,0,0,0,0,0,0,0,0,0,17.6471,311.54,0,0,0.004509
4,27,15,2.44524,0,1.85033,0,0.0223809,0,3.23467,3.62831,7.37386,0.0523359,-14.2831,0,4.32398,0,0,0,0,0.458353,0,0,0.0554736,0,0,0.513827,0,0,0,0,0,0,0,0,0,0,0,17.7361,311.54,0,0,0.004509
4,27,16,1.78242,0,1.85033,0,0.0223809,0,3.35513,4.28267,8.08154,0.0828652,-25.7847,0,-6.32734,0,0,0,0,0.787552,0,0,0.199707,0,0,0.987259,0,0,0,0,0,0,0,0,0,0,0,17.8422,311.54,0,0,0.004509
4,27,17,1.86958,0,1.85033,0,0.0223809,0,2.7506,4.85336,8.56307,0.161369,-20.4038,0,-0.333124,0,0,0,0,0.601763,0,0,0.282896,0,0,0.884659,0,0,0,0,0,0,0,0,0,0,0,18.2733,311.54,0,0,0.004509
4,27,18,2.88642,0,1.85033,0,0.0223809,0,3.49683,3.9774,8.95161,0.213705,-5.79197,0,15.6067,0,0,0,0,0.862212,0,0,0.269039,0,0,1.13125,0,0,0,0,0,0,0,0,0,0,0,22.5275,311.54,0,6.37E-05,0.004509
4,27,19,5.57505,0,1.85033,0,0.0223809,0,4.29185,3.1096,9.3823,0.283486,-0.992116,0,23.5229,0,0,0,0,0.63339,0,0,0.163713,0,0,0.797103,0,0,0,0,0,0,0,0,0,0,0,23.7919,311.54,0,8.57E-05,0.004509
4,27,20,6.81334,0,1.85033,0,0.0223809,0,3.8859,2.71991,9.6699,0.396882,0,0,25.3587,0,0,0,0,0.825554,0,0,0.0626352,0,0,0.888189,0,0,0,0,0,0,0,0,0,0,0,23.804,311.54,0,8.44E-05,0.004509
4,27,21,8.24445,0,1.85033,0,0.0223809,0,3.42773,4.62504,9.57828,0.45794,0,0,28.2062,0,0,0,0,0.535767,0,0,0.17539,0,0,0.711157,0,0,0,0,0,0,0,0,0,0,0,23.7297,311.54,0,8.37E-05,0.004509
4,27,22,11.4525,0,1.85033,0,0.0223809,0,2.01314,4.06495,8.20445,0.396882,0,0,28.0046,0,0,0,0,0.329167,0,0,0.166834,0,0,0.496001,0,0,0,0,0,0,0,0,0,0,0,23.4968,311.54,0,7.88E-05,0.004509
4,27,23,10.9366,0,1.85033,0,0.0223809,0,1.13731,2.36885,6.92134,0.274763,0,0,23.5116,0,0,0,0,0.53792,0,0,0.0696117,0,0,0.607532,0,0,0,0,0,0,0,0,0,0,0,23.4373,311.54,0,7.78E-05,0.004509
4,27,24,7.94821,0,1.85033,0,0.0223809,0,0.751841,2.18156,5.58461,0.200621,0,0,18.5396,0,0,0,0,0.288382,0,0,0.177398,0,0,0.46578,0,0,0,0,0,0,0,0,0,0,0,23.4004,311.54,0,7.76E-05,0.004509
4,28,1,9.72701,0,1.85033,0,0.0223809,0,0.655475,2.25149,5.0835,0.200621,0,0,19.7908,0,0,0,0,0.131547,0,0,0.0812832,0,0,0.21283,0,0,0,0,0,0,0,0,0,0,0,22.6564,311.54,0,6.04E-05,0.004509
4,28,2,11.1846,0,1.85033,0,0.0223809,0,0.559106,1.81369,4.88892,0.200621,0,0,20.5196,0,0,0,0,0.132736,0,0,0.0042672,0,0,0.137003,0,0,0,0,0,0,0,0,0,0,0,22.6286,311.54,0,6.01E-05,0.004509
4,28,3,11.8022,0,1.85033,0,0.0223809,0,0.607289,1.56411,4.85785,0.200621,0,0,20.9047,0,0,0,0,0.108761,0,0,0.0042672,0,0,0.113028,0,0,0,0,0,0,0,0,0,0,0,22.6183,311.54,0,5.96E-05,0.004509
4,28,4,12.8289,0,1.85033,0,0.0223809,0,0.703658,1.51197,4.64267,0.200621,0,0,21.7605,0,0,0,0,0.102241,0,0,0.0042672,0,0,0.106508,0,0,0,0,0,0,0,0,0,0,0,22.6483,311.54,0,5.99E-05,0.004509
4,28,5,17.262,0,1.85033,0,0.0223809,0,1.09533,1.50454,5.02459,0.161369,0,0,26.9206,0.0340344,0,0,0,0.219742,0,0,0.0149352,0,0,0.268712,0,0,0,0,0,0,0,0,0,0,0,22.6655,311.54,0,6.08E-05,0.004509
4,28,6,23.2743,0,1.85033,0,0.0223809,0,1.58066,1.80292,5.89036,0.152647,-0.159714,0,34.4139,0,0,0,0,1.42074,0,0,0.0202692,0,0,1.44101,0,0,0,0,0,0,0,0,0,0,0,22.6752,311.54,0,6.07E-05,0.004509
4,28,7,27.5275,0,1.85033,0,0.0223809,0,2.1925,2.01052,6.59481,0.148285,-12.2897,0,28.0566,0,0,0,0,1.82765,0,0,0.02667,0,0,1.85432,0,0,0,0,0,0,0,0,0,0,0,22.5176,311.54,0,5.79E-05,0.004509
4,28,8,18.2692,0,1.85033,0,0.0223809,0,3.14607,1.94566,6.77623,0.143924,-19.3123,0,12.8414,0,0,0,0,2.08613,0,0,0.0277368,0,0,2.11387,0,0,0,0,0,0,0,0,0,0,0,18.3237,311.54,0,6.13E-06,0.004509
4,28,9,15.9071,0,1.85033,0,0.0223809,0,3.30695,3.44028,6.83743,0.122117,-19.1368,0,12.3498,0,0,0,0,1.21757,0,0,0.0234696,0,0,1.24104,0,0,0,0,0,0,0,0,0,0,0,17.5705,311.54,0,0,0.004509
4,28,10,11.3039,0,1.85033,0,0.0223809,0,3.25876,5.10872,6.89552,0.0959493,-34.3942,0,-5.85867,0,0,0,0,0.716983,0,0,0.141052,0,0,0.858035,0,0,0,0,0,0,0,0,0,0,0,17.246,311.54,0,0,0.004509
4,28,11,8.6847,0,1.85033,0,0.0223809,0,3.21058,2.6076,6.89552,0.06542,-46.7887,0,-23.4522,0,0,0,0,0.515021,0,0,0.172143,0,0,0.687164,0,0,0,0,0,0,0,0,0,0,0,17.3661,311.54,0,0,0.004509
4,28,12,6.48813,0,1.85033,0,0.0223809,0,3.11421,2.51738,6.92474,0.0523359,-50.5232,0,-29.5536,0,0,0,0,0.459121,0,0,0.125606,0,0,0.584727,0,0,0,0,0,0,0,0,0,0,0,17.2042,311.54,0,0,0.004509
4,28,13,5.45384,0,1.85033,0,0.0223809,0,3.11421,2.63111,7.03848,0.0479745,-52.655,0,-32.4967,0,0,0,0,0.402133,0,0,0.198035,0,0,0.600168,0,0,0,0,0,0,0,0,0,0,0,17.1958,311.54,0,0,0.004509
4,28,14,5.23938,0,1.85033,0,0.0223809,0,3.11421,2.39208,7.22078,0.0479745,-45.2925,0,-25.4054,0,0,0,0,1.21522,0,0,0.217408,0,0,1.43263,0,0,0,0,0,0,0,0,0,0,0,17.2221,311.54,0,0,0.004509
4,28,15,5.07572,0,1.85033,0,0.0223809,0,3.23467,4.38955,7.37386,0.0523359,-34.8236,0,-12.8247,0,0,0,0,1.13907,0,0,0.143713,0,0,1.28278,0,0,0,0,0,0,0,0,0,0,0,17.3638,311.54,0,0,0.004509
4,28,16,4.95114,0,1.85033,0,0.0223809,0,3.35513,5.17663,8.08154,0.0828652,-29.9563,0,-6.43632,0,0,0,0,1.03594,0,0,0.611777,0,0,1.64772,0,0,0,0,0,0,0,0,0,0,0,17.437,311.54,0,0,0.004509
4,28,17,7.65542,0,1.85033,0,0.0223809,0,2.7506,5.88285,8.56307,0.161369,-9.38242,0,17.5036,0,0,0,0,0.740703,0,0,0.589382,0,0,1.33009,0,0,0,0,0,0,0,0,0,0,0,17.819,311.54,0,2.18E-07,0.004509
4,28,18,9.78787,0,1.85033,0,0.0223809,0,3.49683,3.93415,8.95161,0.213705,-2.84575,0,25.4111,0,0,0,0,0.739878,0,0,0.578828,0,0,1.31871,0,0,0,0,0,0,0,0,0,0,0,20.7246,311.54,0,3.15E-05,0.004509
4,28,19,11.2858,0,1.85033,0,0.0223809,0,4.29185,2.76559,9.3823,0.283486,-0.295885,0,29.5859,0,0,0,0,0.65239,0,0,0.220059,0,0,0.872449,0,0,0,0,0,0,0,0,0,0,0,22.8294,311.54,0,6.30E-05,0.004509
4,28,20,7.07469,0,1.85033,0,0.0223809,0,3.8859,2.15825,9.6699,0.396882,0,0,25.0583,0.440497,0,0,0,0.667485,0,0,0.0448056,0,0,1.15279,0,0,0,0,0,0,0,0,0,0,0,22.7298,311.54,0,6.19E-05,0.004509
4,28,21,6.91621,0,1.85033,0,0.0223809,0,3.42773,3.28735,9.57828,0.45794,0,0,25.5402,0.59021,0,0,0,0.697968,0,0,0.021336,0,0,1.30951,0,0,0,0,0,0,0,0,0,0,0,22.6629,311.54,0,6.16E-05,0.004509
4,28,22,8.05718,0,1.85033,0,0.0223809,0,2.01314,2.42393,8.20445,0.396882,0,0,22.9683,0.84227,0,0,0,0.426809,0,0,0.178303,0,0,1.44738,0,0,0,0,0,0,0,0,0,0,0,22.6223,311.54,0,6.00E-05,0.004509
4,28,23,5.59504,0,1.85033,0,0.0223809,0,1.13731,2.48882,6.92134,0.274763,0,0,18.29,0,0,0,0,0.338399,0,0,0.10943,0,0,0.447829,0,0,0,0,0,0,0,0,0,0,0,22.5912,311.54,0,5.96E-05,0.004509
4,28,24,0.360015,0,1.85033,0,0.0223809,0,0.751841,2.70522,5.58461,0.200621,0,0,11.475,0,0,0,0,0.278905,0,0,0.203145,0,0,0.48205,0,0,0,0,0,0,0,0,0,0,0,22.562,311.54,0,5.89E-05,0.004509
4,29,1,0.360015,0,1.85033,0,0.0223809,0,0.655475,2.43257,5.0835,0.200621,0,0,10.6049,0,0,0,0,0.129976,0,0,0.235315,0,0,0.365291,0,0,0,0,0,0,0,0,0,0,0,21.9167,311.54,0,5.00E-05,0.004509
4,29,2,0.378716,0,1.85033,0,0.0223809,0,0.559106,1.76574,4.88892,0.200621,0,0,9.66581,0.0276696,0,0,0,0.163977,0,0,0.0042672,0,0,0.195914,0,0,0,0,0,0,0,0,0,0,0,21.9165,311.54,0,5.00E-05,0.004509
4,29,3,0.607025,0,1.85033,0,0.0223809,0,0.607289,1.50367,4.85785,0.200621,0,0,9.64917,0.232511,0,0,0,0.107872,0,0,0.0042672,0,0,0.34465,0,0,0,0,0,0,0,0,0,0,0,21.9093,311.54,0,5.00E-05,0.004509
4,29,4,1.24898,0,1.85033,0,0.0223809,0,0.703658,1.43276,4.64267,0.200621,0,0,10.1014,0.339909,0,0,0,0.102146,0,0,0.0042672,0,0,0.446322,0,0,0,0,0,0,0,0,0,0,0,21.9131,311.54,0,5.00E-05,0.004509
4,29,5,27.0988,0,1.85033,0,0.0223809,0,1.09533,1.46602,5.02459,0.161369,0,0,36.7188,0.399126,0,0,0,0.192375,0,0,0.0149352,0,0,0.606436,0,0,0,0,0,0,0,0,0,0,0,21.9206,311.54,0,5.01E-05,0.004509
4,29,6,18.3049,0,1.85033,0,0.0223809,0,1.58066,1.7094,5.89036,0.152647,-1.9148,0,27.5959,2.59804,0,0,0,1.49609,0,0,0.0202692,0,0,4.1144,0,0,0,0,0,0,0,0,0,0,0,21.9223,311.54,0,5.01E-05,0.004509
4,29,7,27.1755,0,1.85033,0,0.0223809,0,2.1925,1.96542,6.59481,0.148285,-15.3592,0,24.5901,4.61693,0,0,0,1.26286,0,0,0.02667,0,0,5.90646,0,0,0,0,0,0,0,0,0,0,0,19.8904,311.54,0,1.60E-05,0.004509
4,29,8,12.9847,0,1.85033,0,0.0223809,0,3.14607,2.52192,6.77623,0.143924,-35.3113,0,-7.86573,2.40705,0,0,0,1.02428,0,0,0.0277368,0,0,3.45907,0,0,0,0,0,0,0,0,0,0,0,17.4823,311.54,0,0,0.004509
4,29,9,9.76618,0,1.85033,0,0.0223809,0,3.30695,3.23411,6.83743,0.122117,-52.0958,0,-26.9563,1.73089,0,0,0,1.63403,0,0,0.0783225,0,0,3.44324,0,0,0,0,0,0,0,0,0,0,0,17.0017,311.54,0,0,0.004509
4,29,10,7.9436,0,1.85033,0,0.0223809,0,3.25876,3.79444,6.89552,0.0959493,-64.5252,0,-40.6642,1.22934,0,0,0,0.563909,0,0,0.0861969,0,0,1.87945,0,0,0,0,0,0,0,0,0,0,0,17.0408,311.54,0,0,0.004509
4,29,11,13.0966,0,1.85033,0,0.0223809,0,3.21058,2.58016,6.89552,0.06542,-71.1105,0,-43.3895,0,0,0,0,0.700267,0,0,0.247387,0,0,0.947654,0,0,0,0,0,0,0,0,0,0,0,16.8813,311.54,0,0,0.004509
4,29,12,11.7335,0,1.85033,0,0.0223809,0,3.11421,2.26146,6.92474,0.0523359,-72.6972,0,-46.7383,0,0,0,0,0.457745,0,0,0.163259,0,0,0.621004,0,0,0,0,0,0,0,0,0,0,0,17.001,311.54,0,0,0.004509
4,29,13,10.2324,0,1.85033,0,0.0223809,0,3.11421,2.42949,7.03848,0.0479745,-70.9883,0,-46.253,0,0,0,0,0.342614,0,0,0.106011,0,0,0.448625,0,0,0,0,0,0,0,0,0,0,0,16.9343,311.54,0,0,0.004509
4,29,14,8.26477,0,1.85033,0,0.0223809,0,3.11421,2.26131,7.22078,0.0479745,-64.3376,0,-41.5559,0,0,0,0,1.02567,0,0,0.196547,0,0,1.22222,0,0,0,0,0,0,0,0,0,0,0,17.0368,311.54,0,0,0.004509
4,29,15,7.61231,0,1.85033,0,0.0223809,0,3.23467,3.40768,7.37386,0.0523359,-53.8813,0,-30.3277,0,0,0,0,0.553183,0,0,0.1143,0,0,0.667483,0,0,0,0,0,0,0,0,0,0,0,17.0075,311.54,0,0,0.004509
4,29,16,7.54333,0,1.85033,0,0.0223809,0,3.35513,3.53412,8.08154,0.0828652,-39.706,0,-15.2363,0,0,0,0,0.913766,0,0,0.333113,0,0,1.24688,0,0,0,0,0,0,0,0,0,0,0,16.9484,311.54,0,0,0.004509
4,29,17,8.41769,0,1.85033,0,0.0223809,0,2.7506,2.93519,8.56307,0.161369,-21.558,0,3.14261,0,0,0,0,0.520088,0,0,0.358371,0,0,0.878459,0,0,0,0,0,0,0,0,0,0,0,17.619,311.54,0,0,0.004509
4,29,18,9.40458,0,1.85033,0,0.0223809,0,3.49683,2.65728,8.95161,0.213705,-4.88787,0,21.7089,0,0,0,0,0.803111,0,0,0.309345,0,0,1.11246,0,0,0,0,0,0,0,0,0,0,0,19.7277,311.54,0,2.03E-05,0.004509
4,29,19,10.6467,0,1.85033,0,0.0223809,0,4.29185,2.89279,9.3823,0.283486,-1.09275,0,28.277,0,0,0,0,1.28962,0,0,0.104546,0,0,1.39417,0,0,0,0,0,0,0,0,0,0,0,22.1661,311.54,0,5.37E-05,0.004509
4,29,20,7.14386,0,1.85033,0,0.0223809,0,3.8859,2.74958,9.6699,0.396882,0,0,25.7188,0.462743,0,0,0,1.04731,0,0,0.198844,0,0,1.7089,0,0,0,0,0,0,0,0,0,0,0,22.1261,311.54,0,5.30E-05,0.004509
4,29,21,7.1055,0,1.85033,0,0.0223809,0,3.42773,3.08461,9.57828,0.45794,0,0,25.5268,0.629464,0,0,0,0.711079,0,0,0.132533,0,0,1.47308,0,0,0,0,0,0,0,0,0,0,0,22.094,311.54,0,5.24E-05,0.004509
4,29,22,8.42288,0,1.85033,0,0.0223809,0,2.01314,3.69788,8.20445,0.396882,0,0,24.6079,0.899859,0,0,0,0.436863,0,0,0.286688,0,0,1.62341,0,0,0,0,0,0,0,0,0,0,0,22.0439,311.54,0,5.20E-05,0.004509
4,29,23,5.78304,0,1.85033,0,0.0223809,0,1.13731,1.68481,6.92134,0.274763,0,0,17.674,0,0,0,0,0.131751,0,0,0.010668,0,0,0.142419,0,0,0,0,0,0,0,0,0,0,0,21.9514,311.54,0,5.11E-05,0.004509
4,29,24,0.360015,0,1.85033,0,0.0223809,0,0.751841,1.64622,5.58461,0.200621,0,0,10.416,0,0,0,0,0.188478,0,0,0.005334,0,0,0.193812,0,0,0,0,0,0,0,0,0,0,0,21.9415,311.54,0,5.04E-05,0.004509
4,30,1,0.360015,0,1.85033,0,0.0223809,0,0.655475,3.59265,5.0835,0.200621,0,0,11.765,0,0,0,0,0.218148,0,0,0.0042672,0,0,0.222415,0,0,0,0,0,0,0,0,0,0,0,22.397,311.54,0,5.89E-05,0.004509
4,30,2,0.380249,0,1.85033,0,0.0223809,0,0.559106,2.44532,4.88892,0.200621,0,0,10.3469,0.0299384,0,0,0,0.171862,0,0,0.0042672,0,0,0.206068,0,0,0,0,0,0,0,0,0,0,0,22.3852,311.54,0,5.80E-05,0.004509
4,30,3,0.49362,0,1.85033,0,0.0223809,0,0.607289,1.50249,4.85785,0.200621,0,0,9.53458,0.197679,0,0,0,0.107994,0,0,0.0042672,0,0,0.30994,0,0,0,0,0,0,0,0,0,0,0,22.377,311.54,0,5.78E-05,0.004509
4,30,4,0.942736,0,1.85033,0,0.0223809,0,0.703658,1.43407,4.64267,0.200621,0,0,9.79647,0.293669,0,0,0,0.114946,0,0,0.0042672,0,0,0.412882,0,0,0,0,0,0,0,0,0,0,0,22.3879,311.54,0,5.78E-05,0.004509
4,30,5,23.7399,0,1.85033,0,0.0223809,0,1.09533,1.46829,5.02459,0.161369,0,0,33.3622,0.339497,0,0,0,0.242459,0,0,0.0149352,0,0,0.596891,0,0,0,0,0,0,0,0,0,0,0,22.3968,311.54,0,5.88E-05,0.004509
4,30,6,16.5446,0,1.85033,0,0.0223809,0,1.58066,1.97056,5.89036,0.152647,-1.71474,0,26.2968,2.34764,0,0,0,0.615687,0,0,0.0202692,0,0,2.9836,0,0,0,0,0,0,0,0,0,0,0,22.4105,311.54,0,5.90E-05,0.004509
4,30,7,24.8095,0,1.85033,0,0.0223809,0,2.1925,2.07497,6.59481,0.148285,-13.1509,0,24.5419,4.35836,0,0,0,0.974066,0,0,0.103701,0,0,5.43613,0,0,0,0,0,0,0,0,0,0,0,19.4956,311.54,0,5.96E-06,0.004509
4,30,8,11.0124,0,1.85033,0,0.0223809,0,3.14607,2.16838,6.77623,0.143924,-35.3499,0,-10.2302,2.07267,0,0,0,1.73089,0,0,0.0277368,0,0,3.8313,0,0,0,0,0,0,0,0,0,0,0,17.2861,311.54,0,0,0.004509
4,30,9,15.343,0,1.85033,0,0.0223809,0,3.30695,2.9809,6.83743,0.122117,-51.6738,0,-21.2107,0,0,0,0,0.939886,0,0,0.091677,0,0,1.03156,0,0,0,0,0,0,0,0,0,0,0,17.1277,311.54,0,0,0.004509
4,30,10,10.8782,0,1.85033,0,0.0223809,0,3.25876,2.98789,6.89552,0.0959493,-62.6975,0,-36.7085,0,0,0,0,0.441816,0,0,0.310091,0,0,0.751907,0,0,0,0,0,0,0,0,0,0,0,16.8856,311.54,0,0,0.004509
4,30,11,6.55245,0,1.85033,0,0.0223809,0,3.21058,2.5182,6.89552,0.06542,-69.4317,0,-48.3168,0,0,0,0,0.50188,0,0,0.137118,0,0,0.638998,0,0,0,0,0,0,0,0,0,0,0,16.8733,311.54,0,0,0.004509
4,30,12,5.00416,0,1.85033,0,0.0223809,0,3.11421,2.55972,6.92474,0.0523359,-70.9575,0,-51.4296,0,0,0,0,0.425606,0,0,0.191369,0,0,0.616975,0,0,0,0,0,0,0,0,0,0,0,16.8989,311.54,0,0,0.004509
4,30,13,4.35953,0,1.85033,0,0.0223809,0,3.11421,2.82808,7.03848,0.0479745,-69.4903,0,-50.2293,0,0,0,0,0.409099,0,0,0.0591071,0,0,0.468206,0,0,0,0,0,0,0,0,0,0,0,17.0592,311.54,0,0,0.004509
4,30,14,2.08843,0,1.85033,0,0.0223809,0,3.11421,2.26106,7.22078,0.0479745,-63.7773,0,-47.1721,0,0,0,0,0.7307,0,0,0.24235,0,0,0.97305,0,0,0,0,0,0,0,0,0,0,0,17.0647,311.54,0,0,0.004509
4,30,15,1.75319,0,1.85033,0,0.0223809,0,3.23467,2.32688,7.37386,0.0523359,-52.9722,0,-36.3585,0,0,0,0,0.34862,0,0,0.09382,0,0,0.44244,0,0,0,0,0,0,0,0,0,0,0,17.0298,311.54,0,0,0.004509
4,30,16,1.55184,0,1.85033,0,0.0223809,0,3.35513,2.60295,8.08154,0.0828652,-38.6668,0,-21.1197,0,0,0,0,0.505368,0,0,0.238363,0,0,0.743731,0,0,0,0,0,0,0,0,0,0,0,17.107,311.54,0,0,0.004509
4,30,17,2.01431,0,1.85033,0,0.0223809,0,2.7506,3.27682,8.56307,0.161369,-21.1993,0,-2.56039,0,0,0,0,0.534179,0,0,0.282896,0,0,0.817075,0,0,0,0,0,0,0,0,0,0,0,17.2678,311.54,0,0,0.004509
4,30,18,2.57924,0,1.85033,0,0.0223809,0,3.49683,3.87704,8.95161,0.213705,-4.79352,0,16.1976,0,0,0,0,0.957243,0,0,0.269039,0,0,1.22628,0,0,0,0,0,0,0,0,0,0,0,20.0205,311.54,0,2.36E-05,0.004509
4,30,19,3.18443,0,1.85033,0,0.0223809,0,4.29185,2.94651,9.3823,0.283486,-1.12434,0,20.8369,0,0,0,0,0.781102,0,0,0.181554,0,0,0.962656,0,0,0,0,0,0,0,0,0,0,0,22.7917,311.54,0,6.37E-05,0.004509
