16,4,Row/Col hourly results data begin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hourly Results of CEC Compliance Manager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ruleset:,,BEMCmpMgr 2022.0.2-Pol-0%RA-NoCH4lk (1715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,16,17,0,0,0.221825,0,0.075803,0,0.258127,0.650324,1.65811,0.0468828,-1.53476,0,1.37712,0,0,0,0,0.0636009,0,0,0.0920282,0,0,0.156823,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17
3,16,18,0,0,0.221825,0,0.0817222,0,0.492787,0.592622,1.80581,0.0620879,-0.353675,0,2.9033,0,0,0,0,0.0753919,0,0,0.0707873,0,0,0.146352,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18
3,16,19,0,0,0.221825,0,0.0521263,0,0.686383,0.531908,1.90203,0.0823617,0,0,3.48598,0,0,0,0,0.0244218,0,0,0.0275674,0,0,0.0657812,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19
3,16,20,0.0903697,0,0.221825,0,0.0852737,0,0.662919,0.640292,1.98473,0.115306,0,0,3.7279,0,0,0,0,0.167397,0,0,0.0118146,0,0,0.205109,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
3,16,21,0.208311,0,0.221825,0,0.123156,0,0.563186,0.703835,1.9731,0.133046,0,0,3.74323,0,0,0,0,0.254474,0,0,0.005626,0,0,0.297116,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21
3,16,22,0.29589,0,0.221825,0,0.0817222,0,0.369593,0.725925,1.75119,0.115306,0,0,3.29773,0,0,0,0,0.201013,0,0,0.0033756,0,0,0.251862,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
3,16,23,0.481756,0,0.221825,0,0.0391043,0,0.228795,0.378033,1.49768,0.0798274,0,0,2.44527,0,0,0,0,0.017457,0,0,0.002813,0,0,0.02027,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
3,16,24,0.623518,0,0.221825,0,0.0320012,0,0.13493,0.370821,1.2018,0.0582866,0,0,2.01967,0,0,0,0,0,0,0,0.0014065,0,0,0.0014065,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24
3,17,1,1.10071,0,0.221825,0,0.0414719,0,0.111464,1.35765,1.09267,0.0582866,0,0,2.88337,0,0,0,0,0.0568514,0,0,0.0011252,0,0,0.0579766,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,17,2,1.16822,0,0.221825,0,0.0391043,0,0.0879979,0.804996,1.04982,0.0582866,0,0,2.26203,0,0,0,0,0.0219299,0,0,0.0011252,0,0,0.0230551,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
3,17,3,1.23936,0,0.221825,0,0.0320012,0,0.0997309,0.343091,1.04306,0.0582866,0,0,1.798,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
3,17,4,1.31432,0,0.221825,0,0.0320012,0,0.123197,0.329782,0.994317,0.0582866,0,0,1.75941,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
3,17,5,1.2514,0,0.221825,0,0.0320012,0,0.181862,0.34084,1.07513,0.0468828,0,0,1.89854,0,0,0,0,0,0,0,0.0039382,0,0,0.0039382,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
3,17,6,1.18669,0,0.221825,0,0.0959282,0,0.246394,0.391787,1.22496,0.0443485,0,0,2.26505,0,0,0,0,0.349884,0,0,0.0053447,0,0,0.413962,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
3,17,7,1.18782,0,0.221825,0,0.0722515,0,0.240528,0.439373,1.32075,0.0430815,-0.456146,0,2.15424,0,0,0,0,0.093778,0,0,0.0070325,0,0,0.503074,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
3,17,8,0.89628,0,0.221825,0,0.0805384,0,0.199462,0.827888,1.23156,0.0418145,-4.54938,0,-1.83424,0,0,0,0,0.137128,0,0,0.0073138,0,0,0.309807,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8.00E+00,8
3,17,9,0.646298,0,0.221825,0,0.126708,0,0.170129,1.06728,1.16066,0.0354789,-8.6143,0,-5.76301,0,0,0,0,0.29219,0,0,0.0061886,0,0,0.400526,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
3,17,10,0.0570652,0,0.221825,0,0.0959282,0,0.158396,1.18882,1.17288,0.0278763,-11.5656,0,-8.66696,0,0,0,0,0.126645,0,0,0.0059073,0,0,0.181112,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
3,17,11,0,0,0.221825,0,0.0509426,0,0.146663,0.659881,1.17288,0.0190065,-13.3984,0,-11.1206,0,0,0,0,0.0736169,0,0,0.136308,0,0,0.219567,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
3,17,12,0,0,0.221825,0,0.0675161,0,0.123197,0.530039,1.17691,0.0152052,-14.3663,0,-12.2265,0,0,0,0,0.0567691,0,0,0.0357061,0,0,0.0999184,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12
3,17,13,0,0,0.221825,0,0.0734352,0,0.123197,0.867586,1.20307,0.0139381,-14.2446,0,-11.7416,0,0,0,0,0.0859026,0,0,0.0339711,0,0,0.119874,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
3,17,14,0,0,0.221825,0,0.0817222,0,0.123197,0.592511,1.24523,0.0139381,-12.8484,0,-10.5699,0,0,0,0,0.194176,0,0,0.138636,0,0,0.332812,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14
3,17,15,0,0,0.221825,0,0.0556779,0,0.15253,0.855682,1.28046,0.0152052,-10.4716,0,-7.89025,0,0,0,0,0.0586966,0,0,0.0146276,0,0,0.0733242,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15
3,17,16,0,0,0.221825,0,0.0734352,0,0.181862,0.967358,1.44312,0.0240749,-7.15275,0,-4.24108,0,0,0,0,0.104054,0,0,0.0514634,0,0,0.155517,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16
3,17,17,0,0,0.221825,0,0.0769868,0,0.258127,0.654737,1.65811,0.0468828,-3.24361,0,-0.326939,0,0,0,0,0.0975595,0,0,0.0920282,0,0,0.189588,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,17
3,17,18,0,0,0.221825,0,0.120788,0,0.492787,1.09847,1.80581,0.0620879,-0.487342,0,3.31443,0,0,0,0,0.209854,0,0,0.0707873,0,0,0.280641,0,0,0,0,0,0,0,0,0,0,0,18,18,18,1.80E+01,18
3,17,19,0,0,0.221825,0,0.0864575,0,0.686383,0.758899,1.90203,0.0823617,0,0,3.73795,0,0,0,0,0.180788,0,0,0.0275674,0,0,0.208355,0,0,0,0,0,0,0,0,0,0,0,19,19,19,1.90E+01,19
3,17,20,0.320012,0,0.221825,0,0.0722515,0,0.662919,0.484612,1.98473,0.115306,0,0,3.54164,0,0,0,0,0.166544,0,0,0.0118146,0,0,0.178359,0,0,0,0,0,0,0,0,0,0,0,20,20,20,2.00E+01,20
3,17,21,0.320012,0,0.221825,0,0.0710677,0,0.563186,0.450223,1.9731,0.133046,0,0,3.43023,0,0,0,0,0.0985,0,0,0.005626,0,0,0.130369,0,0,0,0,0,0,0,0,0,0,0,21,21,21,2.10E+01,21
3,17,22,0.54487,0,0.221825,0,0.0686999,0,0.369593,0.416925,1.75119,0.115306,0,0,2.98098,0,0,0,0,0.192801,0,0,0.0033756,0,0,0.251435,0,0,0,0,0,0,0,0,0,0,0,22,22,22,2.20E+01,22
3,17,23,0.96572,0,0.221825,0,0.0320012,0,0.228795,0.379941,1.49768,0.0798274,0,0,2.44007,0,0,0,0,0,0,0,0.002813,0,0,0.002813,0,0,0,0,0,0,0,0,0,0,0,23,23,23,2.30E+01,23
3,17,24,1.21925,0,0.221825,0,0.0320012,0,0.13493,0.371814,1.2018,0.0582866,0,0,2.02066,0,0,0,0,0,0,0,0.0014065,0,0,0.0014065,0,0,0,0,0,0,0,0,0,0,0,24,24,24,2.40E+01,24
3,18,1,0.320012,0,0.221825,0,0.0320012,0,0.111464,0.362648,1.09267,0.0582866,0,0,1.8789,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,18,2,1.67955,0,0.221825,0,0.0367365,0,0.0879979,0.348501,1.04982,0.0582866,0,0,1.80317,0,0,0,0,0.0136406,0,0,0.0011252,0,0,0.0147658,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
3,18,3,1.8228,0,0.221825,0,0.0320012,0,0.0997309,0.342045,1.04306,0.0582866,0,0,1.79695,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
3,18,4,1.90872,0,0.221825,0,0.034369,0,0.123197,0.328443,0.994317,0.0582866,0,0,1.76044,0,0,0,0,0.00944831,0,0,0.0011252,0,0,0.0105735,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
3,18,5,1.76011,0,0.221825,0,0.0438397,0,0.181862,0.339099,1.07513,0.0468828,0,0,1.90864,0,0,0,0,0.0289008,0,0,0.0039382,0,0,0.032839,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
3,18,6,1.66574,0,0.221825,0,0.0651486,0,0.246394,0.390236,1.22496,0.0443485,0,0,2.27068,0,0,0,0,0.0838078,0,0,0.0053447,0,0,0.203917,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
3,18,7,1.75855,0,0.221825,0,0.097112,0,0.240528,0.438845,1.32075,0.0430815,-0.228783,0,2.43744,0,0,0,0,0.199821,0,0,0.0070325,0,0,0.65561,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
3,18,8,1.11844,0,0.221825,0,0.116053,0,0.199462,0.612636,1.23156,0.0418145,-3.37315,0,-0.815078,0,0,0,0,0.294285,0,0,0.0073138,0,0,0.500416,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8.00E+00,8
3,18,9,0.189633,0,0.221825,0,0.114869,0,0.170129,1.08429,1.16066,0.0354789,-6.9791,0,-4.12979,0,0,0,0,0.246331,0,0,0.0610415,0,0,0.398957,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9
3,18,10,0.0177076,0,0.221825,0,0.0686999,0,0.158396,1.19617,1.17288,0.0278763,-8.78637,0,-5.91056,0,0,0,0,0.128029,0,0,0.146732,0,0,0.318974,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
3,18,11,0,0,0.221825,0,0.0391043,0,0.146663,0.528134,1.17288,0.0190065,-11.2028,0,-9.06427,0,0,0,0,0.0120909,0,0,0.0435513,0,0,0.0717268,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
3,18,12,0,0,0.221825,0,0.0462072,0,0.123197,0.409182,1.17691,0.0152052,-11.7278,0,-9.73288,0,0,0,0,0.0316481,0,0,0.0098455,0,0,0.0450937,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12
3,18,13,0,0,0.221825,0,0.0663324,0,0.123197,0.656883,1.20307,0.0139381,-11.4465,0,-9.16123,0,0,0,0,0.0636413,0,0,0.0090016,0,0,0.0726429,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
3,18,14,0,0,0.221825,0,0.047391,0,0.123197,0.518393,1.24523,0.0139381,-10.3098,0,-8.13982,0,0,0,0,0.0288093,0,0,0.0865712,0,0,0.115381,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14
3,18,15,0,0,0.221825,0,0.0675161,0,0.15253,0.679684,1.28046,0.0152052,-9.75041,0,-7.33319,0,0,0,0,0.0649091,0,0,0.0146276,0,0,0.0795367,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15
3,18,16,0,0,0.221825,0,0.0639648,0,0.181862,0.826662,1.44312,0.0240749,-6.95399,0,-4.19248,0,0,0,0,0.0837271,0,0,0.109374,0,0,0.193101,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16
3,18,17,0,0,0.221825,0,0.0568617,0,0.258127,0.903191,1.65811,0.0468828,-3.2238,0,-0.0787987,0,0,0,0,0.0645559,0,0,0.131295,0,0,0.195851,0,0,0,0,0,0,0,0,0,0,0,17,17,17,1.70E+01,17
3,18,18,0,0,0.221825,0,0.0994795,0,0.492787,1.18174,1.80581,0.0620879,-0.599206,0,3.26453,0,0,0,0,0.126253,0,0,0.127649,0,0,0.253902,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18
3,18,19,0,0,0.221825,0,0.0793543,0,0.686383,0.761455,1.90203,0.0823617,0,0,3.73341,0,0,0,0,0.107701,0,0,0.0275674,0,0,0.135268,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19
3,18,20,0,0,0.221825,0,0.0651486,0,0.662919,0.487675,1.98473,0.115306,0,0,3.5376,0,0,0,0,0.0506019,0,0,0.0118146,0,0,0.0624165,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
3,18,21,0.320012,0,0.221825,0,0.0639648,0,0.563186,0.50072,1.9731,0.133046,0,0,3.45584,0,0,0,0,0.082754,0,0,0.005626,0,0,0.08838,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21
3,18,22,0.320012,0,0.221825,0,0.061597,0,0.369593,0.56428,1.75119,0.115306,0,0,3.09796,0,0,0,0,0.0409357,0,0,0.0175034,0,0,0.0793591,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
3,18,23,0.763755,0,0.221825,0,0.0556779,0,0.228795,0.521243,1.49768,0.0798274,0,0,2.60505,0,0,0,0,0.0380602,0,0,0.0399678,0,0,0.078028,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
3,18,24,1.27707,0,0.221825,0,0.0462072,0,0.13493,0.410341,1.2018,0.0582866,0,0,2.07339,0,0,0,0,0.0384426,0,0,0.0271543,0,0,0.0655969,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24
3,19,1,1.45743,0,0.221825,0,0.0331852,0,0.111464,0.364377,1.09267,0.0582866,0,0,1.88181,0,0,0,0,0.00157175,0,0,0.0011252,0,0,0.00269695,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,19,2,1.61441,0,0.221825,0,0.0331852,0,0.0879979,0.349987,1.04982,0.0582866,0,0,1.8011,0,0,0,0,0.00422998,0,0,0.0011252,0,0,0.00535518,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
3,19,3,1.78661,0,0.221825,0,0.0331852,0,0.0997309,0.343419,1.04306,0.0582866,0,0,1.79951,0,0,0,0,0.00439679,0,0,0.0011252,0,0,0.00552199,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
3,19,4,2.03971,0,0.221825,0,0.0320012,0,0.123197,0.329858,0.994317,0.0582866,0,0,1.75949,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
3,19,5,2.01565,0,0.221825,0,0.0355528,0,0.181862,0.340409,1.07513,0.0468828,0,0,1.90166,0,0,0,0,0.0108373,0,0,0.0039382,0,0,0.0147755,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
3,19,6,1.77685,0,0.221825,0,0.0710677,0,0.246394,0.39072,1.22496,0.0443485,0,0,2.29363,0,0,0,0,0.26341,0,0,0.0053447,0,0,0.407937,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
3,19,7,1.63918,0,0.221825,0,0.0604132,0,0.240528,0.439484,1.32075,0.0430815,-0.441336,0,2.17853,0,0,0,0,0.126903,0,0,0.0070325,0,0,0.567493,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
3,19,8,1.25521,0,0.221825,0,0.104215,0,0.199462,0.513412,1.23156,0.0418145,-3.89909,0,-1.44714,0,0,0,0,0.157259,0,0,0.0073138,0,0,0.370684,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8.00E+00,8
3,19,9,0.713727,0,0.221825,0,0.130259,0,0.170129,0.950893,1.16066,0.0354789,-7.05747,0,-4.30708,0,0,0,0,0.245636,0,0,0.0312719,0,0,0.396656,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9.00E+00,9
3,19,10,0.0154505,0,0.221825,0,0.0793543,0,0.158396,1.01013,1.17288,0.0278763,-10.3177,0,-7.61567,0,0,0,0,0.0774366,0,0,0.0578494,0,0,0.181886,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
3,19,11,0,0,0.221825,0,0.0651486,0,0.146663,0.547406,1.17288,0.0190065,-11.0161,0,-8.83179,0,0,0,0,0.0415998,0,0,0.061064,0,0,0.119447,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
3,19,12,0,0,0.221825,0,0.0734352,0,0.123197,0.443649,1.17691,0.0152052,-12.9764,0,-10.9222,0,0,0,0,0.0569112,0,0,0.0339454,0,0,0.0908566,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12
3,19,13,0,0,0.221825,0,0.0509426,0,0.123197,0.399384,1.20307,0.0139381,-11.7078,0,-9.69543,0,0,0,0,0.0218317,0,0,0.0090016,0,0,0.0308333,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
3,19,14,0,0,0.221825,0,0.0710677,0,0.123197,0.410641,1.24523,0.0139381,-10.2065,0,-8.12061,0,0,0,0,0.116902,0,0,0.0095642,0,0,0.126466,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14
3,19,15,0,0,0.221825,0,0.0509426,0,0.15253,0.486579,1.28046,0.0152052,-8.14238,0,-5.93484,0,0,0,0,0.0212263,0,0,0.0146276,0,0,0.0358539,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15
3,19,16,0,0,0.221825,0,0.0769868,0,0.181862,0.613451,1.44312,0.0240749,-6.13406,0,-3.57274,0,0,0,0,0.126516,0,0,0.0514634,0,0,0.177979,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,16
3,19,17,0,0,0.221825,0,0.0959282,0,0.258127,0.656285,1.65811,0.0468828,-3.1544,0,-0.217236,0,0,0,0,0.0723454,0,0,0.0920282,0,0,0.164374,0,0,0,0,0,0,0,0,0,0,0,17,17,17,1.70E+01,17
3,19,18,0,0,0.221825,0,0.0840897,0,0.492787,0.599038,1.80581,0.0620879,-0.623983,0,2.64166,0,0,0,0,0.0584305,0,0,0.0707873,0,0,0.129218,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18
3,19,19,0,0,0.221825,0,0.0710677,0,0.686383,0.537345,1.90203,0.0823617,0,0,3.50101,0,0,0,0,0.0390889,0,0,0.0275674,0,0,0.0666563,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19
3,19,20,0,0,0.221825,0,0.0698839,0,0.662919,0.487408,1.98473,0.115306,0,0,3.54207,0,0,0,0,0.046528,0,0,0.0118146,0,0,0.0583426,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
3,19,21,0,0,0.221825,0,0.12434,0,0.563186,0.825944,1.9731,0.133046,0,0,3.84144,0,0,0,0,0.209525,0,0,0.005626,0,0,0.215151,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21
3,19,22,0,0,0.221825,0,0.0829059,0,0.369593,0.774651,1.75119,0.115306,0,0,3.31547,0,0,0,0,0.0501633,0,0,0.0033756,0,0,0.0535389,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
3,19,23,0.320012,0,0.221825,0,0.0592295,0,0.228795,0.384578,1.49768,0.0798274,0,0,2.47194,0,0,0,0,0.0419694,0,0,0.002813,0,0,0.0447824,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
3,19,24,0.662181,0,0.221825,0,0.0367365,0,0.13493,0.375615,1.2018,0.0582866,0,0,2.0292,0,0,0,0,0.0145449,0,0,0.0014065,0,0,0.0159514,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24
3,20,1,0.89711,0,0.221825,0,0.0331852,0,0.111464,0.366118,1.09267,0.0582866,0,0,1.88355,0,0,0,0,0.00303883,0,0,0.0011252,0,0,0.00416403,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,20,2,0.95166,0,0.221825,0,0.034369,0,0.0879979,0.351939,1.04982,0.0582866,0,0,1.80424,0,0,0,0,0.00813091,0,0,0.0011252,0,0,0.00925611,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
3,20,3,0.93861,0,0.221825,0,0.0331852,0,0.0997309,0.345603,1.04306,0.0582866,0,0,1.80169,0,0,0,0,0.00440395,0,0,0.0011252,0,0,0.00552915,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
3,20,4,0.582152,0,0.221825,0,0.0331852,0,0.123197,0.333047,0.994317,0.0582866,0,0,1.76386,0,0,0,0,0.00505697,0,0,0.0011252,0,0,0.00618217,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
3,20,5,0.502465,0,0.221825,0,0.034369,0,0.181862,0.345673,1.07513,0.0468828,0,0,1.90574,0,0,0,0,0.00571526,0,0,0.0039382,0,0,0.00965346,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
3,20,6,0.87791,0,0.221825,0,0.0544941,0,0.246394,0.396464,1.22496,0.0443485,0,0,2.18849,0,0,0,0,0.0724864,0,0,0.0053447,0,0,0.0778311,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
3,20,7,1.18753,0,0.221825,0,0.0698839,0,0.240528,0.700743,1.32075,0.0430815,-0.682213,0,2.14495,0,0,0,0,0.1368,0,0,0.0070325,0,0,0.483772,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
3,20,8,1.00849,0,0.221825,0,0.126708,0,0.199462,0.541003,1.23156,0.0418145,-2.04775,0,0.421935,0,0,0,0,0.364815,0,0,0.0843196,0,0,0.607501,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8
3,20,9,0.0933777,0,0.221825,0,0.127892,0,0.170129,0.653872,1.16066,0.0354789,-7.54666,0,-5.13721,0,0,0,0,0.244138,0,0,0.0061886,0,0,0.30876,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9.00E+00,9
3,20,10,0,0,0.221825,0,0.0781706,0,0.158396,0.752417,1.17288,0.0278763,-11.1867,0,-8.77356,0,0,0,0,0.143865,0,0,0.0829381,0,0,0.229124,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10
3,20,11,0,0,0.221825,0,0.0900091,0,0.146663,0.758665,1.17288,0.0190065,-13.1889,0,-10.7798,0,0,0,0,0.0643331,0,0,0.085167,0,0,0.1495,0,0,0,0,0,0,0,0,0,0,0,11,11,11,11,11
3,20,12,0,0,0.221825,0,0.0900088,0,0.123197,0.59439,1.17691,0.0152052,-14.1091,0,-11.8875,0,0,0,0,0.069556,0,0,0.0858061,0,0,0.155362,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12
3,20,13,0,0,0.221825,0,0.151568,0,0.123197,1.39863,1.20307,0.0139381,-13.8738,0,-10.7616,0,0,0,0,0.212316,0,0,0.0309364,0,0,0.243252,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,13
3,20,14,0,0,0.221825,0,0.0675161,0,0.123197,0.821312,1.24523,0.0139381,-12.5448,0,-10.0518,0,0,0,0,0.0550437,0,0,0.296731,0,0,0.351775,0,0,0,0,0,0,0,0,0,0,0,14,14,14,14,14
3,20,15,0,0,0.221825,0,0.0592295,0,0.15253,0.427268,1.28046,0.0152052,-10.2395,0,-8.08299,0,0,0,0,0.0492853,0,0,0.0146276,0,0,0.0639129,0,0,0,0,0,0,0,0,0,0,0,15,15,15,15,15
3,20,16,0,0,0.221825,0,0.0781706,0,0.181862,0.466441,1.44312,0.0240749,-6.79985,0,-4.38436,0,0,0,0,0.0943344,0,0,0.0323495,0,0,0.126684,0,0,0,0,0,0,0,0,0,0,0,16,16,16,1.60E+01,16
3,20,17,0,0,0.221825,0,0.0710677,0,0.258127,0.542063,1.65811,0.0468828,-2.8451,0,-0.0470214,0,0,0,0,0.0422687,0,0,0.0542909,0,0,0.0965596,0,0,0,0,0,0,0,0,0,0,0,17,17,17,1.70E+01,17
3,20,18,0,0,0.221825,0,0.133811,0,0.492787,2.08055,1.80581,0.0620879,-0.735586,0,4.06128,0,0,0,0,0.194993,0,0,0.050634,0,0,0.245627,0,0,0,0,0,0,0,0,0,0,0,18,18,18,18,18
3,20,19,0,0,0.221825,0,0.117237,0,0.686383,1.21242,1.90203,0.0823617,0,0,4.22226,0,0,0,0,0.181415,0,0,0.0275674,0,0,0.208982,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,19
3,20,20,0,0,0.221825,0,0.100663,0,0.662919,0.49283,1.98473,0.115306,0,0,3.57827,0,0,0,0,0.0875657,0,0,0.0118146,0,0,0.0993803,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20
3,20,21,0.320012,0,0.221825,0,0.088825,0,0.563186,1.48188,1.9731,0.133046,0,0,4.46186,0,0,0,0,0.117835,0,0,0.005626,0,0,0.123461,0,0,0,0,0,0,0,0,0,0,0,21,21,21,21,21
3,20,22,0.320012,0,0.221825,0,0.0900088,0,0.369593,0.685246,1.75119,0.115306,0,0,3.23317,0,0,0,0,0.0489242,0,0,0.0918611,0,0,0.140785,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,22
3,20,23,0.320012,0,0.221825,0,0.0686999,0,0.228795,0.532599,1.49768,0.0798274,0,0,2.62943,0,0,0,0,0.0482574,0,0,0.0426317,0,0,0.0908891,0,0,0,0,0,0,0,0,0,0,0,23,23,23,23,23
3,20,24,0.429349,0,0.221825,0,0.0320012,0,0.13493,0.430414,1.20513,0.0582866,0,0,2.08259,0,0,0,0,0,0,0,0.0271543,0,0,0.0271543,0,0,0,0,0,0,0,0,0,0,0,24,24,24,24,24
3,21,1,0.989402,0,0.221825,0,0.0320012,0,0.111464,0.374717,1.10592,0.0582866,0,0,1.90421,0,0,0,0,0,0,0,0.0011252,0,0,0.0011252,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3,21,2,1.25124,0,0.221825,0,0.0320012,0,0.0879979,0.365871,1.04623,0.0570196,0,0,1.81094,0,0,0,0,0,0,0,0.0008439,0,0,0.0008439,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
3,21,3,1.45531,0,0.221825,0,0.0320012,0,0.0997309,0.355607,1.0428,0.0570196,0,0,1.80898,0,0,0,0,0,0,0,0.0008439,0,0,0.0008439,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
3,21,4,1.58436,0,0.221825,0,0.0320012,0,0.123197,0.340215,0.990721,0.0582866,0,0,1.76625,0,0,0,0,0,0,0,0.0008439,0,0,0.0008439,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
3,21,5,1.595,0,0.221825,0,0.034369,0,0.181862,0.337301,1.07154,0.0570196,0,0,1.90391,0,0,0,0,0.00615423,0,0,0.0014065,0,0,0.00756073,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5
3,21,6,1.11492,0,0.221825,0,0.0438397,0,0.246394,0.343564,1.20153,0.0557526,0,0,2.1233,0,0,0,0,0.0310157,0,0,0.002813,0,0,0.049163,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6
3,21,7,0.85397,0,0.221825,0,0.048575,0,0.240528,0.383156,1.29398,0.0519513,-0.355144,0,2.11493,0,0,0,0,0.0137534,0,0,0.0075951,0,0,0.360856,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7
